,Asset A,Asset B
160,1.0762789405063398,2.061547742360267
161,1.0720569441207763,2.053807158371505
162,1.069594130102203,2.052832164218339
163,1.0674512371687626,2.0672082803175145
164,1.0670481746677152,2.1208472988068916
165,1.0729769654797479,2.116687617768474
166,1.076934591626969,2.1315381452868927
167,1.073406953050931,2.1366501016723185
168,1.0679268452886712,2.1558140783323143
169,1.0693833002004247,2.173319327994335
170,1.0574503053109061,2.1724485845060677
171,1.0572159376418078,2.1388656311652006
172,1.0637608638576548,2.1333006290303307
173,1.071144634551927,2.122354358871678
174,1.0637212692166018,2.1301334816617508
175,1.0509477463862487,2.1134294948721375
176,1.0398064407234036,2.097199875391831
177,1.0348068487525879,2.093464436521022
178,1.0401507145884021,2.0674150739563353
179,1.035816231066071,2.097667587041579
180,1.030046946400296,2.0874698203281112
181,1.0243432770907683,2.078860701329487
182,1.0166728955527096,2.082407603453977
183,1.026637447096376,2.082747167547352
184,1.0216962897771726,2.0874937658181043
185,1.0299880507054986,2.092948492857393
186,1.0251698978058241,2.1075576510486367
187,1.0257884186917834,2.1070470336430676
188,1.0208213864165563,2.1102160445268248
189,1.0361367042849308,2.1242544305630227
190,1.0512617288047048,2.136815561185714
191,1.0581558068703325,2.1513291984700174
192,1.060508790038175,2.1034101635403424
193,1.0672452237068641,2.111927911282072
194,1.0487348270192505,2.0963931561062803
195,1.0558337716825608,2.093535851633926
196,1.0608127761603592,2.06232699542763
197,1.0629410572929783,2.0336847598037204
198,1.062415068084193,2.037620831005402
199,1.0704164276966626,2.0254342159981134
200,1.0674714084262287,2.0215521963913745
201,1.0369656013077242,2.0297023833882144
202,1.0473863040922191,2.0227411853801955
203,1.048291758175439,2.0237901656866772
204,1.0426748346715993,2.022140323761388
205,1.040887265886142,1.9950858949149484
206,1.0329731561278037,1.9797779776911313
207,1.0340993827900995,1.9360631336611784
208,1.0275090169547876,1.8756059775179799
209,1.0311075693539733,1.8248267522024417
210,1.0384480307122317,1.8847741648670615
211,1.029128935749507,1.9080894556605836
212,1.0312958302540716,1.9132435876911713
213,1.0326916290535981,1.9235575578115098
214,1.0358032056275308,1.9319564956788304
215,1.0222883661091242,1.9368780697388022
216,1.0137400906166008,1.9685502996112365
217,0.9997606957768773,1.9913554246392848
218,1.011424228021211,1.9836568011067484
219,1.0005525285521952,2.085486650529314
220,0.9736877583028041,2.13929794641338
221,0.979261332157947,2.1873027173170114
222,0.9712010307448985,2.222258841472505
223,0.9716974909496616,2.2208727232686782
224,0.9662276522782144,2.2367152887608293
225,0.9736676467297537,2.23757986595704
226,0.9801127593587092,2.234205169108238
227,0.9986572984178318,2.263846104691142
228,0.9919583650789209,2.2763926451799024
229,0.9802535783518075,2.316631710360465
230,0.9645948796660531,2.3235575578285825
231,0.9587389085117649,2.2971615456894927
232,0.955579716440366,2.2953862226995674
233,0.949865308933044,2.3012104014499393
234,0.9499894872085933,2.281671698252098
235,0.9373454425415096,2.2886236680111716
236,0.9273429087567849,2.2809146063387495
237,0.9166135402128578,2.2793088338647536
238,0.9074215524750365,2.272892070537313
239,0.8986225481878689,2.2744382152971725
240,0.8860727911361705,2.2790128103782434
241,0.9024164552584795,2.2475134222904685
242,0.903146819205542,2.2234377724230554
243,0.8989541075643018,2.2409786805380403
244,0.9019847180734559,2.2315265144032206
245,0.9201700193738488,2.2167962201481064
246,0.9322858137755018,2.223281877639064
247,0.9458235684963163,2.200827107216565
248,0.948845728788551,2.1880904975899593
249,0.9460408571908728,2.184317978564611
250,0.9450752765016656,2.1966243210000957
251,0.9501586441751833,2.1779651222247636
252,0.9529889287157075,2.182294027300734
253,0.9453308703164793,2.189800565453519
254,0.9414553201982068,2.165422911570357
255,0.9326663788063658,2.162136247974933
256,0.9332070540285913,2.124070527614914
257,0.9242354008775642,2.1044499417435216
258,0.9197739842043552,2.08497489873993
259,0.9252937545949166,2.0886268473548153
260,0.9034950611041914,2.0886182503215203
261,0.8981175986959102,2.1040982995130983
262,0.9013326668236733,2.092893609419502
263,0.8970429365299946,2.072486124367781
264,0.906272332551216,2.066575928301198
265,0.8989520227294809,2.0605481049313474
266,0.8979400175938714,2.0482393058953177
267,0.9116545701990832,2.033947439477232
268,0.9059240942011951,2.02208427666047
269,0.9103575431019852,2.0195153685015383
270,0.9130595076691578,2.032593798199575
271,0.9174703929564555,2.0250546043463373
272,0.9175533089397797,2.0077980731231784
273,0.9247394983592148,1.9894870915448877
274,0.9269539422587156,1.9875096968564172
275,0.9241943998797258,1.9729702078530362
276,0.9268572731910834,1.9650830638689682
277,0.9294003356431755,1.9637666119052535
278,0.922463041987656,1.9488986791688807
279,0.9242781874660438,1.928455486448927
280,0.9228336929561999,1.9116314522126616
281,0.9232544460682983,1.8896233206301187
282,0.9316775529139361,1.8874271939751217
283,0.9262313772870354,1.8885231286701363
284,0.9265397021243483,1.8863118579553397
285,0.921455568780826,1.888422155654211
286,0.9334482641504077,1.8910708605591025
287,0.9218473817821696,1.9075069610090025
288,0.9303063277277417,1.945109107600616
289,0.9426906471728753,1.9564484697573177
290,0.9410804750686159,1.9547435203270498
291,0.9354102489098258,1.9397495692986997
292,0.946905023457963,1.9298720468164885
293,0.9437342728256312,1.939160106260336
294,0.9403726316364915,1.9319552545793992
295,0.9460221973197065,1.9240480126397996
296,0.9420685286854608,1.9149426827014189
297,0.9206759623543229,1.9460493329567263
298,0.9188312618835168,1.965808647187442
299,0.8970875047467048,1.982202564816484
300,0.8984143328478021,2.0126754703538445
301,0.8867696836482121,2.042658566031998
302,0.8970635312163503,2.035555399328097
303,0.8923236767302466,2.0361016309152715
304,0.9037507693327184,2.026143727800016
305,0.8936645801007572,2.028053805509182
306,0.8889957722624662,2.0261055435464113
307,0.8970670558285173,2.006280734092437
308,0.9065244844996869,2.01170768422929
309,0.9069176890242474,1.9899253541528714
310,0.8946084393015039,1.9720135207336658
311,0.9063940169060956,1.9693332991997488
312,0.900480015432149,1.948240450673444
313,0.9259625659347014,1.9450668690683028
314,0.9153390668035939,1.97065220262706
315,0.8980806901500091,1.9789915851713642
316,0.903412234777819,2.0132143989482336
317,0.9038796163648485,2.022463085150333
318,0.9045947195814078,2.003195753150096
319,0.9060456943306296,1.97432369884167
320,0.9105160570334844,1.9687312958092071
321,0.9022258249140683,1.950278469139244
322,0.8977168233026939,1.9286597209692042
323,0.9004261767309842,1.9046841812785662
324,0.9088641034308584,1.8788168395258171
325,0.9135186383797952,1.8647528353542322
326,0.903843910176132,1.8693473206307647
327,0.9010062049406689,1.8283571247240615
328,0.9030353823041264,1.8265440503938744
329,0.8942584470173898,1.811885901554869
330,0.8935106204666413,1.8064988120172092
331,0.9003600468569166,1.8242456719378994
332,0.9061266450163593,1.8458447525250117
333,0.9068416085893111,1.8326877292347723
334,0.9369919484351127,1.833246734477562
335,0.9434636717936302,1.842693767074388
336,0.9107686527225796,1.82673468730499
337,0.9120315319227834,1.8219142605582384
338,0.9274192685426526,1.8308908319369523
339,0.9401288072563198,1.830278531036158
340,0.9279130531843572,1.812006096987714
341,0.93684829263097,1.831802151130639
342,0.9460331337250131,1.8122502893631591
343,0.9531983615320659,1.8010474439980992
344,0.9342414363642086,1.7980431007706166
345,0.9396801072385297,1.8059342795407274
346,0.9371775937822647,1.808788045031151
347,0.9278773695764467,1.8184714993281528
348,0.9362146549799621,1.8369658050900102
349,0.9570993311615763,1.8586047761695743
350,0.9726553534537811,1.838713174718163
351,0.9685017372869578,1.8484283815527593
352,0.9719579326158656,1.8728189031934899
353,0.963520984046366,1.88153390518026
354,0.95112871775306,1.8987452028820673
355,0.9565378941603571,1.9113433782588567
356,0.9526062347496849,1.9233772771308666
357,0.9560094613973245,1.9183591725448168
358,0.9518736172040916,1.9483779526128684
359,0.9545085807060099,1.9395982780221275
360,0.9526176415710805,1.975052376129616
361,0.9518177353498684,1.993256916989
362,0.9595687604015695,1.9422484543443104
363,0.9446940631599375,1.9487012207069438
364,0.9405969302926576,1.9597681124101873
365,0.9170757464231555,1.9582504053221208
366,0.9230868988734516,1.9588983810831289
367,0.900326581929076,1.9779040755238213
368,0.8758633124084618,1.9766233871672536
369,0.8712894245076366,1.9838802858780478
370,0.8623340039262227,1.9782760285261802
371,0.8455830560847224,1.9684983582190827
372,0.8540143428171214,1.9729876836316307
373,0.8595510232447688,1.9842565123585176
374,0.8501855693201454,1.978331126704519
375,0.8410214052624629,1.976709838126023
376,0.8488510032280171,2.0080216584203874
377,0.8549445942586382,2.034334779530021
378,0.8540675383292428,2.0526801269190496
379,0.8452256360960645,2.0420459119475174
380,0.8309550457356936,2.037852409392632
381,0.8325864474651096,2.0308008705962783
382,0.8346425281344385,2.0117148240039535
383,0.8314709203667745,2.00161227805205
384,0.8178126489278715,2.0242495020256923
385,0.8360431203685738,1.9964510764846382
386,0.844223328445488,1.9857083462155307
387,0.8340042240841627,1.9897538592704664
388,0.8393902701260579,1.9723480847892165
389,0.8312550269148775,1.9630605608982208
390,0.842071563614474,1.9615185009624836
391,0.8456658035919518,1.9538088065992307
392,0.8471714837161575,1.9339389775130351
393,0.8607561724684998,1.9291434960444644
394,0.8465090689689165,1.9214856012469026
395,0.8349144441623904,1.9230111309934679
396,0.8469273205754151,1.9147912676824306
397,0.8680876091222439,1.931079793940403
398,0.8691525285640657,1.9243271829655244
399,0.8773494843496353,1.9322269759226665
400,0.8811813048031638,1.9530022499963235
401,0.8684479434489879,1.9462746213365785
402,0.8733912373581746,1.9617229937000267
403,0.8677731803429548,1.9912591740216816
404,0.8667132536312041,1.985317317275053
405,0.8841667457798221,1.9951564190713253
406,0.8870796258508022,2.000632604393186
407,0.9101706066434094,2.021116541261818
408,0.9041438647198987,2.0227748366548264
409,0.8980381314412634,2.0172505785140507
410,0.8947537600320715,2.017223394925696
411,0.8769039648692599,2.023579533678964
412,0.8766430800032032,2.0295893059431647
413,0.8805098287747783,2.0606716578396944
414,0.8717588727347231,2.091555978995131
415,0.8805826085536592,2.053619576337696
416,0.874859434523261,2.043547394566454
417,0.8672358222557606,2.0460658241272136
418,0.865717278715997,2.028895486451783
419,0.8694565885043445,1.9943708752991185
420,0.8660021539082666,1.9935464648216332
421,0.8490913478259065,1.9940014957076777
422,0.8343146532511524,2.010972688878601
423,0.8385421698808955,2.0226113832706654
424,0.8423874868245562,2.038012544175312
425,0.832596170470489,2.053708707311189
426,0.8354742335372707,2.0816881836163805
427,0.8177317071253593,2.1259142801126183
428,0.810122005347263,2.148662833127231
429,0.8275927311846983,2.1787835755554155
430,0.7995755269241589,2.2012138113321806
431,0.8153801696855544,2.2232354573111652
432,0.8117014317677875,2.2321718460550772
433,0.8088529180890459,2.2259233979910413
434,0.8147126588131317,2.232354186007309
435,0.8067090343037416,2.226593519479276
436,0.807574200112478,2.219581453126072
437,0.7955001302395426,2.190818331721443
438,0.7951954351943733,2.1743275193622122
439,0.7959764295718132,2.184016362112897
440,0.8082578574990663,2.17183671560006
441,0.7991578946797784,2.1527178602376815
442,0.8015254474864283,2.1127652987180756
443,0.7911231365040153,2.080058294352103
444,0.7990943524018499,2.1975280691161454
445,0.8085996599083239,2.236607459622246
446,0.7973039855846377,2.239290774229348
447,0.7863120525666679,2.288068257237665
448,0.7926548578579381,2.3243358323891816
449,0.7944173323476234,2.3330749047049566
450,0.7989050824816956,2.3719605229563605
451,0.786667170450974,2.389508717317819
452,0.7901615609831677,2.397648429418304
453,0.794275385414552,2.39385679564697
454,0.7873452384686757,2.406896782024002
455,0.765789119228898,2.4173940812088857
456,0.7655574942556638,2.4291815101906167
457,0.7639727520537263,2.451401340943803
458,0.7737039241991436,2.4645221480798125
459,0.7676457659916461,2.4579599284315887
460,0.7796591724714765,2.4293486776646476
461,0.7985874715846464,2.4157990017620836
462,0.7975706832701512,2.395028143121535
463,0.8007739883876323,2.3767381106176404
464,0.8138864912560855,2.3479043802344806
465,0.8239843884204887,2.3297002387688925
466,0.8094589526790792,2.3385233801397423
467,0.8009284883737061,2.3361009811784563
468,0.7921865677402329,2.290383531874123
469,0.8043185446136321,2.28149559128171
470,0.8024096122266958,2.2476070203313463
471,0.8021521755785688,2.2505115817438885
472,0.8024188623933783,2.27800959341536
473,0.8008719577145448,2.2819824058197957
474,0.8016193542590917,2.2746619531623007
475,0.7992471927243876,2.2785466549462865
476,0.7950949183809926,2.299915578206386
477,0.7917047391724287,2.297978496848198
478,0.79613382700747,2.2815811513607467
479,0.793834551481753,2.2879328647765127
480,0.7974466274008953,2.2885478203649807
481,0.8079276649922257,2.2712164838344755
482,0.8122982343931743,2.2659480214567553
483,0.8237171781079714,2.245147989394925
484,0.8195669559081714,2.2626998546372685
485,0.8249293321816107,2.294142118235878
486,0.8165053039874831,2.2834368947269024
487,0.8091777781422148,2.2915892093010384
488,0.8011471772346428,2.33105703494028
489,0.8056443792788776,2.3328617847631588
490,0.8007946674986727,2.3200931122993795
491,0.8023625635253887,2.306325339744469
492,0.8047029786148022,2.298718123048962
493,0.8262681445110615,2.2960496066417897
494,0.8265363089189859,2.2985687346609542
495,0.820878707176759,2.3081127791221654
496,0.8135618361822732,2.3087204517398074
497,0.8197651383541897,2.29008223714289
498,0.8186256272562165,2.235059186550724
499,0.8137131966932168,2.2322287813779496
500,0.8067040244322564,2.2150993668453927
501,0.8165434824492799,2.2107789465579377
502,0.8144737961726888,2.216405516725535
503,0.8209479590848103,2.206964761745698
504,0.8253455166566036,2.1988451391995665
505,0.8310102067294136,2.180648487308111
506,0.8177744696527958,2.173736625038447
507,0.8202424110413173,2.169286979066491
508,0.8235015630240831,2.1773525220154464
509,0.8437749684583448,2.1714849827545573
510,0.850211172215294,2.2067187885295967
511,0.8523825915343057,2.2470531603789565
512,0.8631091660457576,2.2423738747582025
513,0.8815948394843094,2.249141064150505
514,0.8801079474004226,2.2742074013395857
515,0.9003137876822869,2.2845059010413693
516,0.9007270963212125,2.2909841022048023
517,0.9054641815307307,2.311952282616898
518,0.9213122795055089,2.323287213988418
519,0.9168051602281259,2.300529994512061
520,0.9041684613284583,2.320360303205732
521,0.9208737737995741,2.2907743487145713
522,0.9265859324022944,2.281012694769429
523,0.9224850198741689,2.2617634896715706
524,0.9305603636786364,2.2587121869125077
525,0.932229667739311,2.2686308389197465
526,0.9400315599530963,2.2641221942076175
527,0.9362167742731777,2.2545523039163107
528,0.9343655830918108,2.241209795287276
529,0.9265939187482305,2.2293802172251396
530,0.9350072568416752,2.237126962577192
531,0.9302733726211664,2.232793696762402
532,0.9518990522013118,2.234344366173731
533,0.9629885088594122,2.211257491457985
534,0.9723294319181603,2.192996596346958
535,0.9796590620313375,2.18705915157109
536,0.9870975735602256,2.1730540978623964
537,0.994968893613354,2.16142692403696
538,0.9837053943997962,2.1605047592817734
539,0.9953395186897782,2.1471555337161683
540,1.005414885243928,2.1382147028264193
541,1.005452076858218,2.152785635073094
542,1.0174251476535914,2.1675590622615903
543,1.0055654873758122,2.159232446067499
544,1.0033756390403692,2.137346906154475
545,1.000078297499403,2.1220704987117824
546,1.0021968247591606,2.117674585735918
547,0.9924131165105631,2.100426743373322
548,0.9961689409670659,2.0804400987158256
549,0.9959778370941037,2.0803264595941835
550,0.9945501797603087,2.0969851814377343
551,0.9929198752508823,2.1035829609199252
552,0.9825315784766517,2.0790611901110507
553,0.9697200156211347,2.067134530377647
554,0.9778202315459215,2.052539676805129
555,0.9844964498177765,2.036322700648659
556,0.9707117981366514,2.032476514717272
557,0.9801465920875055,2.0558364836982275
558,0.9906578430618511,2.0527230856219596
559,0.9861894455660056,2.071725056279835
560,0.9871685781243249,2.0682138661695495
561,0.9912641126332011,2.068392341650456
562,0.9954755166775766,2.0503124325212516
563,0.9858567975496281,2.03248621105701
564,0.9899157908748398,2.0009268953168973
565,0.9939210532156855,1.9954023916294246
566,0.9922324446583838,1.9901844389754337
567,1.0084429252360114,2.000837419677297
568,1.011210091106793,2.019117697052848
569,1.008995210474996,2.025909190813078
570,1.003505942018856,2.0218268187509345
571,1.022796308187724,2.046838157495912
572,1.0188390122260034,2.048033439754864
573,1.0216003156190483,2.0375268235041903
574,1.0248406405573764,2.075679946795564
575,1.0103223658993699,2.0967670435630534
576,0.9921833537870107,2.0790133769698214
577,1.0082154101175669,2.0753946000341497
578,1.0272090948801151,2.103106894147301
579,1.0276295971992029,2.126578591028941
580,1.0195620929704046,2.1196019482658612
581,1.0064471569102553,2.1156901813447218
582,1.0150100804987001,2.134564872320212
583,1.008610621196037,2.13554685461629
584,0.9986241840574583,2.1347757307827564
585,0.9895493964294284,2.1654766735300077
586,0.9883490684253181,2.1847283741266255
587,0.9860345702870416,2.1906473128818957
588,1.0016472589348748,2.204952685919837
589,1.009704224035708,2.2416293173598936
590,0.9872149244059247,2.2588080766205065
591,0.9811908955076198,2.2661113653866365
592,0.9867594978470932,2.2899141051572713
593,0.9947474142679594,2.33251999219685
594,0.9856739892039175,2.332709380876454
595,0.9900174861842904,2.360782213917185
596,0.99631900573125,2.386252478357256
597,0.9947072554236677,2.410407697927443
598,1.0231584731034298,2.4026819430415465
599,1.0117438398673044,2.4199553962165417
600,1.0121294408411885,2.4743774537197765
601,1.014262237129609,2.4775605927644215
602,1.021307664196115,2.480022788659663
603,1.0240190265988158,2.515643770753299
604,1.0140360903741101,2.501866782183533
605,1.0285987662176528,2.457006057529378
606,1.0389039759289582,2.4303085137396474
607,1.038413273801304,2.4069382573837106
608,1.0431331441836993,2.38144304795214
609,1.0644591755502444,2.3578122081424966
610,1.0754827348595377,2.344131416630651
611,1.0747203536237002,2.3501389314009016
612,1.0637573017915958,2.3343119815793467
613,1.0464015223457095,2.319565254600398
614,1.0444402550483518,2.3134285022609284
615,1.0580817985652513,2.302835042017013
616,1.0423046631166144,2.3041696045326234
617,1.0378667544855305,2.3192523877742532
618,1.042111054695223,2.277227480428656
619,1.0406719218651053,2.253857896517035
620,1.0380922704712618,2.2640620425121956
621,1.04531642522422,2.2607870243076924
622,1.046497721519977,2.258464096939352
623,1.0516903698660889,2.251906852027494
624,1.0595915109714085,2.2320854470637883
625,1.0606723811626537,2.2166825125434197
626,1.0524091152071793,2.215429006889389
627,1.0612098875049074,2.1948311527098863
628,1.0436368664708853,2.171080745922516
629,1.0414560430553843,2.160519390568626
630,1.0429418269670867,2.1908410565696954
631,1.049696076391905,2.1944909547161284
632,1.0594953242166327,2.2146595936787343
633,1.0675354179098095,2.2293665096988167
634,1.079233335910532,2.2359137556570694
635,1.0817349612869038,2.2178831476894105
636,1.0885832864660363,2.2104141095382994
637,1.1036971689326955,2.2027790289614426
638,1.103675137446495,2.206323018223476
639,1.104291089842955,2.1769677978886266
640,1.1072750122024426,2.145281821061663
641,1.1044518501562173,2.13235773375361
642,1.1007057135438452,2.15722826198982
643,1.0925689034810062,2.159708930873255
644,1.1091417373697225,2.176636364146869
645,1.1182246474933577,2.190696116191201
646,1.1028239998911196,2.190886426671204
647,1.089797445273347,2.1859695095444445
648,1.1124445018821711,2.187493485313004
649,1.1053602066036055,2.218401695169484
650,1.116672263935376,2.2145409987071663
651,1.116589788739561,2.246228634154056
652,1.1069947912762979,2.2541902702534453
653,1.1088400560643006,2.253716235357379
654,1.1082936971611956,2.238487319626442
655,1.1183208155430329,2.2093173426902264
656,1.1246142439016216,2.2156230548386473
657,1.1211580229583027,2.2541588625248328
658,1.1189073441876431,2.2446796662071042
659,1.1211624891850966,2.2261273988060952
660,1.123323994790773,2.2250769650052216
661,1.1249375125009886,2.2193807478420595
662,1.117479884473809,2.255426603215687
663,1.1163399071120055,2.244573249435586
664,1.125280090443685,2.2510957659864976
665,1.094686348778192,2.2473185469745336
666,1.0829039131539133,2.221961569090673
667,1.0781433943312644,2.2346022914781565
668,1.0819348766060681,2.234250919041075
669,1.0780611869566126,2.238295936883215
670,1.0638594198797504,2.2688150851652584
671,1.0563078814798694,2.2785661553756293
672,1.0510616021782442,2.2697608839191377
673,1.0716735390081946,2.274324523228222
674,1.0464518810178005,2.2949596825025194
675,1.04957072525771,2.317414573836282
676,1.0557077982521432,2.32723181518188
677,1.0610975124915747,2.3254789926727835
678,1.0606395919228477,2.354370845156993
679,1.0556527870986603,2.3688916543299574
680,1.0546709374380414,2.377196396737147
681,1.0355574409482693,2.4039188313000026
682,1.0422695956346018,2.435642364359655
683,1.059565549231658,2.4827149004578697
684,1.0698603599734748,2.4927718899672087
685,1.0756760758399626,2.495733794632447
686,1.0615401240199487,2.5079245736082463
687,1.058135599440384,2.5050304196302764
688,1.0590504832370522,2.5057925488545685
689,1.0547270731417369,2.523197814203214
690,1.0485199586915515,2.5399672287768267
691,1.0409261890142278,2.5517160418400446
692,1.040875856507851,2.5504384012798846
693,1.0315499616775594,2.5646571757125183
694,1.0290815081831337,2.5769538665216354
695,1.029548954746446,2.5666796501528633
696,1.02445392692078,2.5602775161532
697,1.040411587351547,2.5794001007886056
698,1.0215321923237572,2.5948192056439
699,1.0112902178461156,2.5796961789266257
700,1.0166805022777319,2.550668505451439
701,1.0162232631939352,2.531131844820829
702,1.0176438014461662,2.5264808828752914
703,1.0395842857387865,2.5142642022618764
704,1.0447635723080426,2.515686476493314
705,1.0364772217922034,2.520708931600909
706,1.0349421346410301,2.5072960434814062
707,1.027188834276401,2.497250204041572
708,1.033015381867063,2.4924441360456004
709,1.032919173703955,2.516881569101579
710,1.0334330682997233,2.5266764973944214
711,1.0300862991567807,2.5172548302934485
712,1.0321399993269313,2.513437144896748
713,1.0394348556838169,2.5340192075208496
714,1.0384113223021756,2.553880937696618
715,1.038895559989296,2.5793530229651536
716,1.0356852400829037,2.59611385664696
717,1.0208221159722186,2.582242695895826
718,1.0122146089507837,2.5846032855024643
